"business_id","name","address","city","state","zipcode","total_checkin","num_review","business_rating"
"FT99KLluYZA7vFZEIypIwQ","Fracos & Froccs","6593 Las Vegas Blvd S, Unit B155","Las Vegas","NV","89119",10,9,"3.888888888888889"
"jNGIUPDbFDOUDk3yw9gEuw","Carl''s Jr Restaurants","1824 E Lake Mead Blvd","Las Vegas","NV","89030",46,8,"2.5"
"mbZe40oM-Ha-Q_qWh49-Mg","Little Caesars Pizza","4825 S Rainbow Blvd, Ste 202","Las Vegas","NV","89103",132,41,"2.1463414634146343"
"I9i3z7F0eTOHql3oaVM9oQ","Residence Inn Scottsdale Paradise Valley","6040 N Scottsdale Rd","Scottsdale","AZ","85253",54,18,"4.055555555555555"
"p5fIV1nSmjYOvodcV-aDiQ","McDonald''s","3185 S Alma School Rd","Chandler","AZ","85248",181,19,"2.210526315789474"
"3RbUs0uyeKyDOUpPs36dQg","MINI of Tempe","7855 S Test Dr","Tempe","AZ","85284",208,68,"4.25"
"mfBTgkK84bsYTC8xEkuBMw","Great Steak and Potato Co.","3400 E Sky Harbor Blvd","Phoenix","AZ","85034",49,7,"1.5714285714285714"
"x1Qiae1f73NqTYhPXQG7Ew","Waxing the City","18185 N 83rd Ave, Ste C111","Glendale","AZ","85308",13,22,"4.7272727272727275"
"svDNIUvuqhEPDI5zCx93wA","Mega Furniture","8038 W Bell Rd","Glendale","AZ","85308",9,7,"2.2857142857142856"
"e_r0Y1KSidI5IxekJHHuvg","Starbucks","9832 Gilead Rd, Ste 101","Huntersville","NC","28078",272,24,"3.3333333333333335"
"wQ-1qoe8oiRX3RUUajxc0g","PRK Automotive LLC","1716 W Broadway Rd, Ste 125","Mesa","AZ","85202",NULL,7,"5"
"6_I6OKHIGpLuBdvnqtDuog","Pizza Al''s","3504 Washington Rd","Canonsburg","PA","15317",11,16,"3.5625"
"83b2X3htS7vnL7ScpJ584w","Carl''s Jr","13335 W Grand Ave","Surprise","AZ","85374",163,18,"3.6666666666666665"
"8hdRT9J9-RnV83KZDpCF2w","Tailgaters Sports Bar & Grill","6070 W Bell Rd","Glendale","AZ","85308",264,49,"3.020408163265306"
"fP4sMlVw_MvyGNv4xeTGDA","Pieology Pizzeria","365 Hughes Center Dr, Ste 130","Las Vegas","NV","89169",551,135,"4.237037037037037"
"ccgQnsz2AtP9934OdxHe-A","The Coffee Bean & Tea Leaf","4032 N Miller Rd, Ste 102","Scottsdale","AZ","85251",1538,46,"3.8478260869565215"
"d_z8xew4Le3l9nc832rDpg","Over Under Sports Grill","3128 E Cactus","Phoenix","AZ","85032",24,6,"2.6666666666666665"
"SVAfZ1_2XmGj6Fwhpx9RJw","Little Caesars Pizza","3544 E Southern Ave","Mesa","AZ","85204",41,13,"2.923076923076923"
"kBopDV0xbrWyhbJBmAr_4A","Minht Nail Salon","13732 W Bell Rd","Surprise","AZ","85374",44,12,"4.083333333333333"
"XBikK0GMqJTF5d_bI3VSkA","Zabas Mexican Grill","1 S Main St","Las Vegas","NV","89101",91,30,"2.933333333333333"
"VyXiuNDhMgrEEuUV-tTciA","Advanced Health Care of Scottsdale","9846 N 95th St","Scottsdale","AZ","85258",93,7,"4.285714285714286"
"XS9niVYIbgA6jZX5HUFTlQ","The Nail Place","5255 S Decatur Blvd","Las Vegas","NV","89118",186,57,"4.12280701754386"
"r6scmsotZvLMx8LJfAWsOQ","iN2 Nails","930 Park Center Dr, Ste 102","Matthews","NC","28105",6,10,"3.6"
"_4UK9z9ycMPd9AWxJBD1Gw","New China Buffet","1159 E Main St","Mesa","AZ","85204",10,11,"2.2727272727272725"
"7T2Dx26gYKPMFmAWwHgnOA","Habanero''s Mexican Grill","14870 N Northsight Blvd","Scottsdale","AZ","85260",1165,262,"4.17175572519084"
"Z4PkpJDhnfcUO0bje-w4kw","Which Wich","930 Park Center Dr","Matthews","NC","28105",91,24,"3.625"
"HHtOdJ96oXiiGihhS8ZWTg","Papa John''s Pizza","4980 A Ray Rd, Ste 1g","Chandler","AZ","85226",13,6,"3"
"EywcQ8sG60D2Jmh9xn7ANA","Salon 3121","3121 E Lincoln Dr","Phoenix","AZ","85016",60,19,"3.1052631578947367"
"W8mEfy_DuWDpxS7ub8q3iw","Nails Design","18059 W Catawba Ave, Ste 6","Cornelius","NC","28031",14,19,"4.526315789473684"
"KSZUtXClrEyF0G0z7yRPCA","Kyle Zechel - Keller Williams Realty","2230 Corporate Cir, Ste 250","Henderson","NV","89074",4,5,"5"
"ViRMWKDrdsXeRm-89YoorA","AutoNation Scion Tempe","7970 S Autoplex Lp","Tempe","AZ","85284",10,6,"1"
"F7nrd1olh6MHIY7ZSoGNtQ","Oasis Plastic Surgery","9590 E Ironwood Square Dr, Ste 108","Scottsdale","AZ","85258",NULL,10,"4.5"
"N6vxcny76plUWtJik8oCdQ","International Auto Painting & Body","4350 Arville St","Las Vegas","NV","89103",6,8,"4.875"
"8GUMO244E8CxfJcyJIWFOA","El Charro","55 E Green St","Champaign","IL","61820",81,36,"4.083333333333333"
"xp9-HFOcV93zdQxNuH5dUw","Anna''s Nail Salon","905 S Neil St","Champaign","IL","61820",49,35,"4.428571428571429"
"u7jiuYiz-zVwsh0TGRHUIg","Burrito King","408 E Green St","Champaign","IL","61820",16,19,"4"
"wwUTVqJUDLRY8bI-XluBPQ","Chau''s Nail & Spa","7260 S Rainbow, Ste 102","Las Vegas","NV","89118",180,47,"4.170212765957447"
"CcYcJ4r1WlCspysstECV4A","North Scottsdale Laser and Skin Care","7605 E Pinnacle Peak Rd, Ste 4","Scottsdale","AZ","85255",20,6,"4"
"YNsh-CuvTm--1g3buJtgIQ","Cans Bar & Canteen","500 W 5th St","Charlotte","NC","28202",3,12,"2.5833333333333335"
"tzLBPCVz6uB7vWgDTU6Ujw","McDonald''s","1195 E Sahara Ave","Las Vegas","NV","89104",99,20,"1.4"
"En1CTNrIW0klhRDTpiBXOw","Joni Rankin Color Specialist","4280 S Hualapai Way","Las Vegas","NV","89147",58,21,"4.857142857142857"
"cs0FZDhSmWirLXNoRa3S0Q","The AC Guys","4257 W Desert Inn Rd","Las Vegas","NV","89102",2,47,"4.127659574468085"
"7aa3v4PkwrLtIjccn8R4QA","Green Valley Maids","4550 W Oakey Blvd, Ste 111","Las Vegas","NV","89102",NULL,5,"2"
"_iKCtDTYEUasLkzmhCgv3w","Schlotzskys Deli","2601 N Central Ave","Phoenix","AZ","85004",68,12,"2.5"
"wIvWXB4xjXCFPcEWaIxfAQ","Nike Factory Store","7400 S Las Vegas Blvd, Ste 1","Las Vegas","NV","89123",1041,46,"3.869565217391304"
"6h7RuXs79Ok_8RPRbUapJg","Legacy Barber & Style","7380 S Eastern Ave, Ste 122","Las Vegas","NV","89123",19,24,"4.666666666666667"
"AsSpbrBfzEhi_h_HNCqmng","McDonald''s","4401 W Glendale Ave","Glendale","AZ","85301",77,10,"1.8"
"_JhveZDsJ9rwnlgoOv3MqA","The Equestrian on Eastern","10701 S Eastern Ave","Henderson","NV","89052",47,8,"3"
"xnVkYE3iMp_aZniiCIuD0g","AmeriBrunch Cafe","316 E Bridger Ave, Ste 102","Las Vegas","NV","89101",72,35,"4.485714285714286"
"rTx5vu0zuhggAbgsx1uVtA","Vanguard Lounge","516 Fremont St","Las Vegas","NV","89101",1270,133,"4.18796992481203"
"n9NBty_KQ2tjGuqorIu63w","Jack in the Box","13738 W Bell Rd","Surprise","AZ","85374",32,9,"1.6666666666666667"
"SqdQDa_xNGD8zVs0A1j1xg","Richard Harris Law Firm","801 S 4th St","Las Vegas","NV","89101",14,27,"4"
"u1ajiHwJq656kD_dqAByIg","Glenda Slatkin, LMT","4235 S Fort Apache Rd","Las Vegas","NV","89147",11,6,"5"
"H_37ElDcKs2SeU2hfrR8jA","The Atrium Uptown","301 S Tryon St","Charlotte","NC","28202",284,8,"3.75"
"FsRiu6oYrHB9CXve9j5nnw","City Bakery","215 E Grant St","Phoenix","AZ","85004",NULL,6,"4.166666666666667"
"RY_oBh3TZUsf7i-A3vsEDA","Charlie''s Nails","2824 E Indian School Rd","Phoenix","AZ","85016",6,5,"2.4"
"GWWIyxmD-lynwmiiv2zQUA","Pizza Palermo","45 Foster Ave","Crafton","PA","15205",5,8,"4"
"Fw_PLIdMn7c-Rb6LsmS6Ag","Great Clips","4149 W Thunderbird Rd","Phoenix","AZ","85053",10,6,"5"
"RhSi82sDhswGF3MyxCpkUg","Villa Italia Ristoranti","1219 E Glendale Ave","Phoenix","AZ","85020",12,7,"4.428571428571429"
"HRghNZCxQm0UGgvu4mk33w","Chipotle Mexican Grill","3125 E Indian School Rd, Ste 101","Phoenix","AZ","85016",48,11,"2.4545454545454546"
"wnXnYgsthEnplgNrth2olw","Spa810 Esplanade","2525 E Camelback Rd, Ste 118","Phoenix","AZ","85016",155,20,"4.65"
"oR2tnLdCpWO6ns49JdaAMg","Happy Feet Reflexology","3701 E Baseline Rd","Gilbert","AZ","85234",47,24,"3.875"
"aXsmmtepl0JZNcl3pkXqww","Sacks Sandwiches","839 W University Dr","Tempe","AZ","85281",409,84,"4.119047619047619"
"rjJm_KgfHmvo0pAmFe3Oww","The Dapper Devil","6830 E 5th Ave, Ste 104","Scottsdale","AZ","85251",20,14,"5"
"fu5dk9dy8Wpon8ISLvtE5g","The Lash House","9640 West Tropicana Ave, Ste 125","Las Vegas","NV","89147",NULL,5,"5"
"VmtkZoBfwt8CbR9uk39hRw","Y Studio","470 N Stephanie St","Henderson","NV","89014",49,7,"4.857142857142857"
"B1kKm3sLtoRZGXeZTwKiAg","Bradshaw Social House","8440 Rea Rd","Charlotte","NC","28277",275,42,"3.0476190476190474"
"I7XWtKL1oHohZCtCCyQIog","Breakers Apartments","9901 W Sahara Ave","Las Vegas","NV","89117",122,8,"1.75"
"Y6iyemLX_oylRpnr38vgMA","Vita Bella Fine Day Spa","5940 W Union Hills Dr","Glendale","AZ","85308",36,5,"4.6"
"rU-NZE9FmxnfvwJXYX3JBg","Caliber Collision","7730 Eastgate Rd.","Henderson","NV","89011",27,21,"4.333333333333333"
"Vr19ieCmkqOFZ3_SoNAK7A","McGlohon Theater","345 N College St","Charlotte","NC","28202",193,18,"4.333333333333333"
"7cLCaC7NF_tQWByS12G-vg","Image Makers Automotive","970 Empire Mesa Way","Henderson","NV","89011",22,11,"4.545454545454546"
"eLenANu7PBUd_gAmoBzDvw","Luxe Nail Bar","2131 E Camelback Rd, Ste 109","Phoenix","AZ","85016",210,37,"4.108108108108108"
"TADuaOkfdH43tmQiarBYAw","Cole. Salon","7345 E Shoeman Ln, Ste 4","Scottsdale","AZ","85251",8,10,"3.8"
"4yLTT6dEfqtAp5cp72PQpQ","18|8 Fine Men''s Salons - Water Front","7135 E Camelback Rd, Ste 173","Scottsdale","AZ","85251",37,24,"4.75"
"Mm55yAwyLNoxg5R6ObMo_g","Martino Hair Nail & Skin Salon","2525 E Camelback Rd","Phoenix","AZ","85016",24,20,"4.45"
"ouTdW9cEZoer60mENUesPQ","Wendy''s","400 S Boulder Hwy","Henderson","NV","89015",65,12,"2.8333333333333335"
"Bi5444bjDnG97Kaq2aZ-wQ","Couturier Sadie Mardiha","10636 N 71st Pl","Scottsdale","AZ","85254",2,4,"5"
"5-DkRuxdG5EzmnOvf9Txpg","Lizy Hoeffer - Guild Mortgage","2231 E Camelback Rd, Ste 205","Phoenix","AZ","85016",2,11,"5"
"1uyVmlI80Kq8gvjoeQU93Q","Jewell Treats","214 N Tryon St, Ste 320, The Hearst Tower","Charlotte","NC","28202",17,13,"3.8461538461538463"
"2PS9kBbuJcmBhcNp-D62uA","Mom''s Teriyaki","2555 S Jones Blvd, Ste 3","Las Vegas","NV","89146",151,58,"4.655172413793103"
"qq3TGTiNVTDSPf9rHpizPw","Bos Chiropractic","200 N Chippewa Pl","Chandler","AZ","85224",58,12,"4.916666666666667"
"OYVDyiGB09LAB13jXPlayg","Prestige Nails and Spa","2815 S Alma School Rd","Chandler","AZ","85248",78,24,"3.375"
"Sx2pqHFFerBjzHQSLcxBAQ","Subway","2302 W Deer Valley Rd","Phoenix","AZ","85027",32,9,"3"
"8c6hS7MqgJ2ZmZmFaXdSUA","The Foodbar","7114 E Stetson Dr, Ste 105","Scottsdale","AZ","85251",NULL,6,"3.8333333333333335"
"i52L-d3MHp-YUbSC6n0rGA","Alan S Plumbing","519 W Lone Cactus","Phoenix","AZ","85027",15,24,"4"
"6eWtqUKQ73s3xwbT-aYzig","Max & Erma''s","7085 Engle Rd","Middleburg Heights","OH","44130",96,23,"3.0869565217391304"
"QCHIv0XuBFFLD26inNV5Rg","JCJ Auto Repair","5115 South Dean Martin Dr, Ste 306","Las Vegas","NV","89118",10,16,"4.6875"
"xUv4cIGoL5F279yp5dzp4Q","Infinity Heating & Cooling","5460 S Cameron St, Ste 103","Las Vegas","NV","89118",24,81,"4.888888888888889"
"A1svATzvoZFtSJt6K_sz1w","Comfort Inn","4350 Paradise Rd","Las Vegas","NV","89169",12,10,"2.6"
"KpG24S0VRTvPqNh_qC-wLg","In-N-Out Burger","8285 W Bell Rd","Peoria","AZ","85382",1030,84,"4.178571428571429"
"cuk740v9mXbEjuOjsqao_w","Reliance Management","2122 E Highland Ave, Ste 400","Phoenix","AZ","85016",3,4,"4.25"
"ZFOfy8wcavPXYQT4EWhbbA","Eclissi Studio","5710 W Bell Rd, Ste 46","Glendale","AZ","85308",4,6,"5"
"oryS4vX0xkKC4tOekgowDQ","The Old Spaghetti Factory","1418 N Central Ave","Phoenix","AZ","85004",1230,275,"3.3781818181818184"
"zos2AicQnvZacJDM93UL0w","Quality Auto Service","635 W Commerce Ave","Gilbert","AZ","85233",3,7,"4.714285714285714"
"d1_Ko1DQ4QyB9BjnCFjVLw","Cucina Tagliani","17045 N 59th Ave, Ste 101","Glendale","AZ","85308",586,111,"3.6306306306306304"
"a_OaiMzz9lJJQqpkj9iW-Q","Rootz the Salon","7105 E 1st Ave, Ste 1","Scottsdale","AZ","85251",4,8,"5"
"cDJ9KwDMFF_XM-2XDQWm4Q","Friendly Nail","727 W Ray Rd","Gilbert","AZ","85233",23,15,"4.133333333333333"
"jUxLgiiYKnsM238eUZUqlA","Sir Pizza","320 Sewickley Oakmont Rd","Pittsburgh","PA","15237",88,22,"3.5454545454545454"
"OoKNxTMu5YAaNgQKQ4SrzA","Desert Roots Kitchen","414 S Mill Ave, Ste 111","Tempe","AZ","85281",685,154,"4.740259740259741"
"ZPAnqqAKLjg9uCN6Rk1lfg","Pizzuvio","268 Forbes Ave","Pittsburgh","PA","15222",39,19,"4.473684210526316"
"xvlmnmczz020sfINfGwbCg","Dolce Salon & Spa At the Borgata","6166 N Scottsdale Rd","Scottsdale","AZ","85253",492,57,"3.9649122807017543"
"q-Vu61XqDW7d2W8EXEUTgQ","Smilecity Dental","10170 W Tropicana Ave","Las Vegas","NV","89147",34,14,"3.9285714285714284"
"PAmyYjjQHc-vrchRrKcARw","Vaughan Motor Works","906 S Priest, Ste 103","Tempe","AZ","85281",NULL,5,"5"
"7cnz3nRaVuwHLVTTaV5-PA","Ben Thanh","4900 Central Ave","Charlotte","NC","28205",227,60,"4.083333333333333"
"jWHr_b19C1SjRvfI9jbdmQ","Taqueria El Tizon Grill 2","4912 S Eastern Ave, Ste 1","Las Vegas","NV","89119",173,47,"3.7021276595744683"
"-lWLXHxSkvZ7wSs4V9vmwQ","City Buffet","700 W Warner Rd","Chandler","AZ","85224",8,6,"2"
"rWmZAJMZ8NBw-_FbOYPnfA","Samurai Sam''s","15111 North Hayden Rd, Ste 120","Scottsdale","AZ","85260",78,13,"4.076923076923077"
"DitL2M_iiHq0DcuA1vNMAQ","Panda Express","4590 W Sahara Ave Sp101, Ste 101","Las Vegas","NV","89102",14,31,"3.096774193548387"
"wcr99sOJjXeAxDNt2fCmbQ","Coco''s Restaurant","2380 E Tropicana Ave","Las Vegas","NV","89119",4,7,"3.142857142857143"
"syQBNfPzUKGnZE6w8cLuYA","Filiberto''s Mexican Food","1158 W Washington St, Ste 101","Tempe","AZ","85281",229,28,"2.5"
"6zrN-Io5XzNuGH1zWFOLgQ","TLS Auto","704 W Sunset Rd","Henderson","NV","89011",10,12,"5"
"l4SRHKV2XLdUR_QpvVxI1g","The Downside Risk","8989 N Scottsdale Rd, Ste 608","Scottsdale","AZ","85253",162,46,"3.4347826086956523"
"js4rLMG5kNyW7sELRCrhWw","Nails Lounge","1910 N Decatur","Las Vegas","NV","89108",3,4,"4.25"
"s2xpXws-b-bSIpWIssvH8w","Baskin-Robbins","4547 E Cactus Rd","Phoenix","AZ","85032",118,16,"2.8125"
"wo41OdU_iUwFofsBnVf6uw","Chipotle Mexican Grill","7851 Reynolds Rd","Mentor","OH","44060",103,16,"2.875"
"DUZRGOD43JuaB7sFKYwHwg","Silver State Schools Credit Union","8275 W Flamingo Rd","Las Vegas","NV","89147",21,7,"2.4285714285714284"
"GC5wcui5uejRZTi8OCNPkQ","Mi Casa Grill Cantina","3333 Blue Diamond Rd","Las Vegas","NV","89139",595,148,"3.4594594594594597"
"-PV57915I3BXUnNoWPT37g","Sola Salon","8975 W Charleston Blvd, Ste 130","Las Vegas","NV","89117",50,11,"4.545454545454546"
"RkyBJYPVHr2JTzV80yvUXQ","Outlaw Classic & Exotic Motorcars","4700 W Russell Rd, Ste 300","Las Vegas","NV","89118",1,9,"4.222222222222222"
"5MWWP4Kpmw0e8d2ib9G7Kg","Dave''s Cosmic Subs","180 Market St","Westlake","OH","44145",80,24,"3.375"
"b_gg7MhA4dHUrwHws_F1aQ","Hampton Inn & Suites Cleveland-Airport/Middleburg Heights","7074 Engle Rd","Cleveland","OH","44130",61,26,"4.461538461538462"
"h_UvnQfe1cuVICly_kIqHg","Johnny Delmonico''s Steakhouse","130 S Pinckney St","Madison","WI","53703",136,62,"3.7903225806451615"
"ZDmEnAUjWkeZxN32s5KcUA","Massage Envy","4245 S Grand Canyon Dr, Ste 117","Las Vegas","NV","89147",13,7,"2.857142857142857"
"H2dzCFk4HbhB520mJ0GSqw","Venice Nails & Spa","960 S Sarival Ave","Goodyear","AZ","85338",12,9,"4.777777777777778"
"R29UHxv4HFu4683dB0egog","Yogurtopia","2206 E Williams Field Rd, Ste 118","Gilbert","AZ","85295",80,12,"3.5833333333333335"
"NF1Cqv1lJtdAYuskBkQ55Q","Raven Industries Az","1838 E 3rd St","Tempe","AZ","85281",4,7,"4.857142857142857"
"_k3PJI3mSS3eIpV8FZ6Tqg","Gluttons","203 E 7th St","Tempe","AZ","85281",48,16,"3.8125"
"7NHjgL71v8AcKJE6KjvwNQ","Elysian St. Rose I","11425 Bermuda Rd","Henderson","NV","89052",28,6,"4.333333333333333"
"axcgvICpWldeX_RUxKy6KQ","Perfect Tune Automotive","1854 W 1st Ave","Mesa","AZ","85202",3,8,"5"
"o1wIJ_ToTf6nKkumXWxSUQ","Vue Bar","301 Fremont St","Las Vegas","NV","89101",57,7,"3.857142857142857"
"gv47gtyCkw_8OyexHrqdDA","Rare Steakhouse","14 W Mifflin St","Madison","WI","53703",156,75,"4.1466666666666665"
"5NfGZR9cL_qA0nVwEkwGnw","Rookies","6913 W 130th St","Cleveland","OH","44130",14,6,"3.6666666666666665"
"vwu9yn3AWiJJRZvQlZVyVA","SpringHill Suites Charlotte Concord Mills/Speedway","7811 Gateway Ln NW","Concord","NC","28027",16,5,"3"
"mWEltFSw33nARGPLvZiAJw","Tacos El Nevado","4715 Central Ave","Charlotte","NC","28205",38,22,"4.2272727272727275"
"wk4a34PeAcKhlFGwFHi2jw","Up North Bar","150 S Blair","Madison","WI","53703",92,25,"4.24"
"_L71zBZ5_mOLZo9h3S5hpg","Volvo Cars Of Phoenix","2205 W Bell Rd","Phoenix","AZ","85023",26,22,"3.090909090909091"
"B5YVL3OsHEKoCsB43VhW4A","Hi Output Motorsports","334 W 10th Ave","Mesa","AZ","85210",4,5,"5"
"TKp9PDs8jFbshfg6xOcM6A","Outback Steakhouse","1080 N 54th St","Chandler","AZ","85226",343,64,"3.265625"
"B1jlDEUrVyPgR4vOMnaiKQ","12th Fairway Bar & Grill","4000 E Sky Harbor Blvd","Phoenix","AZ","85034",182,19,"1.8421052631578947"
"eeTQZt5aLtPjBrnPvR1tiQ","Mr D''z Fish House","4440 S Maryland Pkwy, Ste 113","Las Vegas","NV","89119",58,12,"4.166666666666667"
"bffQssCZ-KpA_PPIu6Vysg","Chuck E Cheeses","350 N Nellis Blvd, Ste 100","Las Vegas","NV","89110",23,9,"2.7777777777777777"
"GKZnWQ_spfnQxM3RFKypAg","Ramada Plaza Charlotte Airport Hotel And Conference Center","212 Woodlawn Road","Charlotte","NC","28217",53,21,"2.2857142857142856"
"irje9nJnDy6GbfU84v0N4Q","Starbucks","1926 N Scottsdale Rd","Tempe","AZ","85281",1642,32,"3.3125"
"bwHGgjN3Mie91pvMGJJvQw","Pure Liquid Skin Studio","2411 W Horizon Ridge Pkwy, Ste 120","Henderson","NV","89052",53,27,"4.777777777777778"
"VFrSIKxEQvgNowJ0PJxUzA","Lucky''s Pizza","15508 W Bell Rd, Ste 108","Surprise","AZ","85374",153,88,"4.045454545454546"
"Khs3iUmkHce7xpAyOo5kRg","Ray''s Pizza","14545 W Grand Ave","Surprise","AZ","85374",81,25,"4.12"
"Pb7Y3PeIq__NQk_uSgG6Vg","Portofino Ristorante West","12851 W Bell Rd, Ste 15","Surprise","AZ","85374",30,18,"3.7777777777777777"
"Kbbm6Vd5UdbP10dwjBghRw","In-N-Out Burger","3882 Blue Diamond Rd","Las Vegas","NV","89139",3369,202,"4.301980198019802"
"tiaSRKBTb7edKIB4V5qFKg","Cleveland''s Diner","410 E Wilson St","Madison","WI","53703",NULL,6,"4.333333333333333"
"14SAYfjvSU4LqFlfViwyuw","Eleve Training Studios","4845 S Fort Apache Rd, Ste D-1","Las Vegas","NV","89147",94,25,"4.84"
"FWT5bnR1gTJK77tKL3qyJQ","Island Bean Company","8035 McKnight Rd","Pittsburgh","PA","15237",197,15,"4.533333333333333"
"OgnEQFk9HmF6jGVM3hUM2Q","Robertos Taco Shop","4275 N Rancho Dr, Ste 150","Las Vegas","NV","89130",187,19,"3.4210526315789473"
"aG929IhHaIuzZ2FX9yLI7g","Fairfield Inn & Suites Las Vegas South","5775 Dean Martin Dr","Las Vegas","NV","89118",42,35,"3.857142857142857"
"AvPxbP3hV-7-fm9Az5kulQ","Elle Nails","7808 N 12th St","Phoenix","AZ","85020",33,16,"3.1875"
"KpsEXQSRTPk5w06GuG6Q4Q","Heinen''s Grocery Store","30849 Pinetree Rd","Pepper Pike","OH","44124",49,5,"3.8"
"Zc6pf1q3sbB8Lbjrunz-FA","Courtyard Marriott","5100 Campbells Run Rd","Pittsburgh","PA","15205",84,10,"3.8"
"d3FAxA8Su34pGHjaIcl5lw","Filiberto''s","6030 N 35th Ave","Phoenix","AZ","85019",11,5,"1.2"
"Z4y3LZlCjv4xnZ8xOpYf_Q","TRUE Crafted Pizza","7828 Rea Rd, Ste F","Charlotte","NC","28277",698,142,"4.105633802816901"
"iGOy8Tc9zeewn5BW2svW-g","Polished Nail Bar","7864 Rea Rd","Charlotte","NC","28277",129,48,"2.875"
"vLpm63d_fxnbtiZTlbrQDA","Burger King","McCarran International Airport","Las Vegas","NV","89119",188,37,"2.2972972972972974"
"oIcGZlqwrKkyw_L6YAVYfw","Sonic Drive-In","2301 E Sahara","Las Vegas","NV","89104",90,15,"3.066666666666667"
"wmygYWsIe4HBHTebI7XhjA","Bright Smile Family Dental","9073 W Post Rd","Las Vegas","NV","89148",27,6,"5"
"1JPKxgFMdATghpZ9LC6nCg","4 Your Nails","1350 E Flamingo Rd, Ste 19","Las Vegas","NV","89119",37,30,"3.033333333333333"
"v6ajbFso0FH-6M6qbd4Jqw","The Westin Phoenix Downtown","333 North Central Ave","Phoenix","AZ","85004",650,87,"4.448275862068965"
"aaJ-RaUdHyB4R3U4qNbRBA","Lovely Nails","1903 N Neil St, Unit D","Champaign","IL","61820",12,8,"4.625"
"KTOwBIPPIjTckBc4654B6A","El Santo Cantina + Patio Bar + Restaurant","7301 E Butherus Dr","Scottsdale","AZ","85260",392,40,"3.75"
"hD03alkIFsIyoN2rszpeOw","Tip-Toe Nails","1131 E Tropicana Ave, Ste E","Las Vegas","NV","89119",64,50,"4.18"
"kCWXBlEURZkBCAYAB5O3kQ","Subway","161 W Main St","Mesa","AZ","85201",33,6,"2.5"
"DZMBQuylZ4W0bCDPLxzrdw","Fiat Of Scottsdale","16301 N 78THE St","Scottsdale","AZ","85260",17,31,"3.4838709677419355"
"jUd8qjDHq_zLAXVNQ3eeAQ","Petersen''s Old Fashion Ice Cream","7150 E 5th Ave","Scottsdale","AZ","85251",416,34,"4.0588235294117645"
"5MfOS0OVNIXJal-fFxnrdg","Payless Car Rental","3315 Scott Futrell Dr","Charlotte","NC","28208",3,9,"1.6666666666666667"
"a_f9NOc65PsgnZyK_f5xyQ","Phoestivus","721 N Central Ave","Phoenix","AZ","85004",136,9,"4.777777777777778"
"TiYTxiykhJdPZvNnXgLcJQ","Oggi''s Pizza & Brewing Company","8763 E Bell Rd","Scottsdale","AZ","85260",4,7,"2.5714285714285716"
"a-KcDkG9s3Bn0reJ9kfVpw","Asap Pool Service","2550 Chandler Ave, Ste 19","Las Vegas","NV","89120",1,4,"4.25"
"_90zPZXAohZpRLGOx4ExrQ","Teavana","1000 Ross Park Mall Dr, Ste C14c","Pittsburgh","PA","15237",41,6,"4.166666666666667"
"8B5E6hgs_rewYe8xxSZTrg","Nelson''s Barber Shop","3439 S Jones Blvd","Las Vegas","NV","89146",187,24,"4.041666666666667"
"-Xaq2Fra0d-wHPnGZUfCEQ","Bamboo Nails","4645 E Chandler Blvd, Ste 108","Phoenix","AZ","85048",189,39,"3.641025641025641"
"JKdmI3olc-hjjiJRH5ua7Q","The Paramount Apartments","8610 S Maryland Pkwy","Las Vegas","NV","89123",93,11,"4.181818181818182"
"03icrim6SfEQJlejDMbzsA","Pho Saigon","6820 Spring Mountain Rd, Ste C111","Las Vegas","NV","89146",654,71,"4.169014084507042"
"hVECLX5VNZyXTwOx3Vzqyg","Pinnacle Peak Family Dentistry","10465 E Pinnacle Peak Pkwy, Ste 101","Scottsdale","AZ","85255",117,9,"5"
"AOEjA6yCT2htzQCfbPy7vA","Lush Burger","18251 N Pima Rd","Scottsdale","AZ","85255",700,204,"3.161764705882353"
"5e8DwCWMFNrnyM5xmbXZkg","Tempe Dental Studio","4427 S Rural Ave","Tempe","AZ","85282",5,5,"4"
"f8EDtDlaGuzrr0cpJTXwqg","Enjoy Foot Spa","20280 N 59th Ave, Ste A102","Glendale","AZ","85308",14,22,"4.7727272727272725"
"82g1PwX5FvclqqdjJHcVNA","Bomb Tacos","3655 S Durango Dr, Ste 27","Las Vegas","NV","89147",88,30,"4.366666666666667"
"Mdhr9E0OZPcpTQU2pdzP3A","Revilo Auto Repair & A/C","90 N William Dillard Dr","Gilbert","AZ","85233",14,6,"5"
"R9gRb3T8t-eIKlOtMPShuA","Monzo Udon","3889 Spring Mountain Rd","Las Vegas","NV","89102",808,112,"4.303571428571429"
"LjZyauvsfLq3BeFgq3MSmg","Heinz Hall For the Performing Arts","600 Penn Ave, Ste 2","Pittsburgh","PA","15222",427,24,"4.541666666666667"
"K_vGd1lGKINLty81cN-QvA","Desiree Haywood Glitter Nail Artist","7170 W Camino San Xavier, Bldg B, Ste 8","Glendale","AZ","85308",26,12,"4.5"
"N0l-6kdgRXEskiGw3ab05A","Johnny Rockets","3333 Blue Diamond Rd, Ste 101, Silverton Casino","Las Vegas","NV","89139",319,53,"3.2641509433962264"
"qkDlRkNfrXE_4t2vMrTo0A","Paisan''s","131 W Wilson St","Madison","WI","53703",260,92,"2.891304347826087"
